title,url,processor Type,Generation,Price
Microsoft Surface Laptop 5 Intel Core i5 1235U 8GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop,https://www.ryanscomputers.com/microsoft-surface-laptop-5-intel-core-i5-1235u-13.5-inch-pixelsense-display-platinum-alcantara-surface-laptop, Core i5, 12th (Intel),"Tk 150,000 "
Asus TUF Gaming A15 FA506QM AMD Ryzen 7 5800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Graphite Black (TUF) Gaming Laptop,https://www.ryanscomputers.com/asus-tuf-gaming-a15-fa506qm-amd-ryzen-7-5800h-15.6-inch-fhd-led-display-graphite-black-gaming-laptop, Ryzen 7, Not Applicable,"Tk 154,000 "
Lenovo IdeaPad Slim 5i 15IAL7 Intel Core i7 1255U 16GB RAM 512GB SSD 15.6 Inch FHD IPS Antiglare Display Storm Grey Laptop,https://www.ryanscomputers.com/lenovo-ideapad-slim-5i-15ial7-12th-gen-intel-core-i7-1255u-15.6-inch-fhd-ips-antiglare-display-storm-grey-laptop, Core i7, 12th (Intel),"Tk 154,000 "
"Acer Predator Helios Neo 16 PHN16-71-59XW Intel Core i5 13500HX 16GBRAM, 512GB SSD 16 Inch WUXGA Display Obsidian Black Gaming Laptop",https://www.ryanscomputers.com/acer-predator-helios-neo-16-phn16-71-59xw-intel-core-i5-13500hx-16gbram-512gb-ssd-16-inch-wuxga-display-obsidian-black-gaming-laptop, Core i5, 13th (Intel),"Tk 154,000 "
Asus ZenBook 14X OLED UX5401EA Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Pine Grey Laptop,https://www.ryanscomputers.com/asus-zenbook-14x-oled-ux5401ea-pine-grey-laptop, Core i7, 11th (Intel), 
MSI Katana 15 B13VEK Intel Core i7 13620H 16GB RAM 1TB SSD 15.6 Inch FHD Display Black Gaming Laptop,https://www.ryanscomputers.com/msi-katana-15-b13vek-13th-gen-intel-core-i7-13620h-15.6-inch-fhd-display-black-gaming-laptop, Core i7, 13th (Intel),"Tk 155,000 "
Asus TUF Dash F15 FX517ZE Intel Core i5 12450H 16GB RAM 512GB SSD 15.6 Inch FHD Display OFF-Black Gaming Laptop,https://www.ryanscomputers.com/asus-tuf-dash-f15-fx517ze-intel-core-i5-12450h-15.6-inch-fhd-led-wv-display-off-black-gaming-laptop, Core i5, 12th (Intel),"Tk 156,000 "
Lenovo IdeaPad Gaming 3 15ARH7 AMD Ryzen 7 7735HS 16GB RAM 512GB SSD 15.6 Inch FHD Display Onyx Grey Gaming Laptop #82SB00PKIN-2Y,https://www.ryanscomputers.com/lenovo-ideapad-gaming-3-15arh7-amd-ryzen-7-7735hs-15.6-inch-fhd-ips-display-onyx-grey-gaming-laptop, Ryzen 7, Not Applicable,"Tk 157,000 "
Asus Zenbook 14 Flip OLED UP3404VA Intel Core i5 1340P 16GB RAM 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Foggy Silver Laptop,https://www.ryanscomputers.com/asus-zenbook-14-flip-oled-up3404va-intel-core-i5-1340p-14-inch-2.8k-oled-wqhd-touch-display-foggy-silver-laptop, Core i5, 13th (Intel),"Tk 157,500 "
"Lenovo IdeaPad FLEX 5i 14IRU8 Intel Core i7 1355U 16GB RAM, 512GB SSD 14 Inch FHD+ WUXGA IPS Touch Display Arctic Grey Laptop",https://www.ryanscomputers.com/lenovo-ideapad-flex-5i-14iru8-intel-core-i7-1355u-16gb-ram-512gb-ssd-14-inch-fhd-plus-wuxga-ips-touch-display-arctic-grey-laptop, Core i7, 13th (Intel),"Tk 159,000 "
Asus TUF Gaming A15 FA507RM AMD Ryzen 7 6800H 16GB RAM 512GB SSD 15.6 Inch FHD Display Jaeger Gray (TUF) Gaming Laptop,https://www.ryanscomputers.com/asus-tuf-gaming-a15-fa507rm-amd-ryzen-7-6800h-15.6-inch-fhd-led-display-jaeger-gray-gaming-laptop, Ryzen 7, Not Applicable,"Tk 159,000 "
Apple MacBook Pro (2022) Apple M2 Chip 8GB RAM 256GB SSD 13.3 Inch Retina Display Space Gray Laptop,https://www.ryanscomputers.com/apple-macbook-pro-2022-apple-m2-chip-space-gray-laptop, Apple M2, Not Applicable,"Tk 159,000 "
Lenovo IdeaPad Gaming 3i 16IAH7 Intel Core i7 12650H 16GB RAM 512GB SSD 16 Inch FHD+ WUXGA Display Onyx Grey Gaming Laptop,https://www.ryanscomputers.com/lenovo-ideapad-gaming-3i-16iah7-intel-core-i7-12650h-16-inch-fhd-plus-wuxga-display-onyx-grey-gaming-laptop, Core i7, 12th (Intel),"Tk 160,000 "
Lenovo Yoga Slim 6i 14IRH8 Intel Core i7 13700H 16GB RAM 512GB SSD 14 Inch FHD+ WUXGA OLED Display Storm Grey Laptop,https://www.ryanscomputers.com/lenovo-yoga-slim-6i-14irh8-intel-core-i7-13700h-14-inch-fhd--wuxga-oled-display-storm-grey-laptop, Core i7, 13th (Intel),"Tk 162,900 "
"MSI Katana 15 B13VFK Intel Core i7 13620H 16GB RAM, 1TB SSD 15.6 Inch FHD Display Black Gaming Laptop with MSI Essential Backpack",https://www.ryanscomputers.com/msi-katana-15-b13vfk-intel-core-i7-13620h-16gb-ram-1tb-ssd-15.6-inch-fhd-display-black-gaming-laptop, Core i7, 13th (Intel), 
Microsoft Surface Laptop 5 Intel Core i5 1245U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop,https://www.ryanscomputers.com/microsoft-surface-laptop-5-intel-core-i5-1245u-16gb-ram-512gb-ssd-13.5-inch-pixelsense-multi-touch-display-matte-black-metal-surface-laptop, Core i5, 12th (Intel),"Tk 163,000 (Estimated)"
Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 256GB SSD 15.3 Inch Liquid Retina Display Midnight MacBook,https://www.ryanscomputers.com/apple-15-inch-macbook-air-2023-m2-256gb-midnight, Apple M2, Not Applicable,"Tk 165,000 "
Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 256GB SSD 15.3 Inch Liquid Retina Display Starlight MacBook,https://www.ryanscomputers.com/apple-15-inch-macbook-air-2023-m2-256gb-starlight, Apple M2, Not Applicable,"Tk 165,000 "
Asus VivoBook Pro 16X M7600QE AMD Ryzen 7 5800H 16GB RAM 512GB SSD 16 Inch 4K WQUXGA OLED Display 0 Degree Black Laptop,https://www.ryanscomputers.com/asus-vivobook-pro-16x-m7600qe-amd-ryzen-7-5800h-16-inch-4k-wquxga-oled-display-0-degree-black-laptop, Ryzen 7, Not Applicable,"Tk 167,500 "
Asus ZenBook Duo UX482EA Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Celestial Blue Laptop,https://www.ryanscomputers.com/asus-zenbook-duo-ux482ea-14-inch-celestial-blue-laptop, Core i7, 11th (Intel),"Tk 168,000 "
"Lenovo IdeaPad Pro 5i 16IRH8 Intel Core i7 13700H 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA IPS Display Arctic Grey Laptop",https://www.ryanscomputers.com/lenovo-ideapad-pro-5i-16irh8-intel-core-i7-13700h-16gb-ram-512gb-ssd-16-inch-2.5k-qhd-wqxga-ips-display-arctic-grey-laptop, Core i7, 13th (Intel),"Tk 169,000 (Estimated)"
Lenovo Yoga Pro 7i 14IRH8 Intel Core i7 13700H 16GB RAM 512GB SSD 14.5 Inch 2.5K QHD WQXGA IPS Display Tidal Teal Laptop,https://www.ryanscomputers.com/lenovo-yoga-pro-7i-14irh8-intel-core-i7-13700h-14.5-inch-2.5k-qhd-wqxga-ips-display-tidal-teal-laptop, Core i7, 13th (Intel),"Tk 169,000 "
Acer Predator Helios Neo 16 PHN16-71-757P Intel Core i7 13700HX 16GB RAM 1TB SSD 16 Inch FHD+ WUXGA Display Obsidian Black Gaming Laptop,https://www.ryanscomputers.com/acer-predator-helios-neo-16-phn16-71-757p-intel-core-i7-13700hx-16-inch-fhd-plus-wuxga-display-obsidian-black-gaming-laptop, Core i7, 13th (Intel),"Tk 174,000 "
"Microsoft Surface Laptop 5 Intel Core i7 1255U 8GB RAM, 512GB SSD 15 Inch Pixelsense Multi Touch Display Platinum Metal Surface Laptop",https://www.ryanscomputers.com/microsoft-surface-laptop-5-intel-core-i7-1255u-15-inch-pixelsense-multi-touch-display-platinum-metal-surface-laptop, Core i7, 12th (Intel),"Tk 174,000 "
Asus TUF Gaming A15 FA507XV AMD Ryzen 9 7940HS 8GB RAM 512GB SSD 15.6 Inch 2K WQHD Display Jaeger Gray Gaming Laptop,https://www.ryanscomputers.com/asus-tuf-gaming-a15-fa507xv-amd-ryzen-9-7940hs-15.6-inch-2k-wqhd-display-jaeger-gray-gaming-laptop, Ryzen 9, Not Applicable,"Tk 175,000 "
"Lenovo LOQ Gaming 15IRH8 Intel Core i7 13620H 16GB RAM, 512GB SSD 15.6 Inch FHD IPS Display Storm Grey Gaming Laptop",https://www.ryanscomputers.com/lenovo-loq-gaming-15irh8-intel-core-i7-13620h-16gb-ram-512gb-ssd-15.6-inch-fhd-ips-display-storm-grey-gaming-laptop, Core i7, 13th (Intel),"Tk 175,000 "
Apple MacBook Pro (2022) Apple M2 Chip 8GB RAM 512GB SSD 13.3 Inch Retina Display Space Gray Laptop #MNEJ3LL/A / MNEJ3ZP/A,https://www.ryanscomputers.com/apple-macbook-pro-2022-apple-m2-space-gray-laptop, Apple M2, Not Applicable,"Tk 176,500 "
HP Envy 15-ep1890TX Intel Core i7 11800H 16GB RAM 1TB SSD 15.6 Inch FHD Touch Display Silver Laptop,https://www.ryanscomputers.com/hp-envy-15-ep1890tx-intel-core-i7silver-laptop, Core i7, 11th (Intel),"Tk 178,000 "
Apple MacBook Air (2022) Apple M2 Chip 8GB RAM 512GB SSD 13.6 Inch Liquid Retina Display Midnight MacBook #MLY43LL/A / MLY43ZP/A,https://www.ryanscomputers.com/apple-macbook-air-2022-13.6-inch-liquid-retina-display-midnight-macbook, Apple M2, Not Applicable,"Tk 179,900 "
Asus ZenBook Duo UX482EG Intel Core i7 1165G7 16GB RAM 512GB SSD 14 Inch FHD WV Touch Display Celestial Blue Laptop,https://www.ryanscomputers.com/asus-zenbook-duo-ux482eg-14-inch-celestial-blue-laptop, Core i7, 11th (Intel),"Tk 180,000 "
Asus ROG Strix G17 G713RM AMD Ryzen 7 6800H 16GB RAM 512GB SSD 17.3 Inch FHD Display Eclipse Gray Gaming Laptop,https://www.ryanscomputers.com/asus-rog-strix-g17-g713rm-amd-ryzen-7-6800h-17.3-inch-fhd-wv-display-eclipse-gray-gaming-laptop, Ryzen 7, Not Applicable,"Tk 182,000 (Estimated)"
Asus TUF Dash F15 FX517ZM Intel Core i5 12450H 16GB RAM 512GB SSD 15.6 Inch FHD Display OFF-Black Gaming Laptop,https://www.ryanscomputers.com/asus-tuf-dash-f15-fx517zm-intel-core-i5-12450h-15.6-inch-fhd-led-wv-display-off-black-gaming-laptop, Core i5, 12th (Intel),"Tk 185,000 "
"Lenovo Yoga Pro 7 14ARP8 AMD Ryzen 7 7735HS 16GB RAM, 512GB SSD 14.5 Inch 3K Display Tidal Teal Laptop",https://www.ryanscomputers.com/lenovo-yoga-pro-7-14arp8-amd-ryzen-7-7735hs-16gb-ram-512gb-ssd-14.5-inch-3k-display-tidal-teal-laptop, Ryzen 7, Not Applicable,"Tk 185,000 (Estimated)"
Apple MacBook Air (2022) Apple M2 Chip 16GB RAM 256GB SSD 13.6 Inch Liquid Retina Display Starlight MacBook,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-apple-chip-starlight-macbook-z15y001su, Apple M2, Not Applicable,"Tk 185,500 "
Asus ZenBook S 13 OLED UX5304VA Intel Core i7 1355U 16GB RAM 1TB SSD 13.3 Inch 2.8K OLED WQHD Display Ponder Blue Laptop,https://www.ryanscomputers.com/asus-zenbook-s-13-oled-ux5304va-intel-core-i7-1355u-13.3-inch-2.8k-oled-wqhd-display-ponder-blue-laptop, Core i7, 13th (Intel),"Tk 185,900 "
Lenovo LOQ Gaming 15IRH8 Intel Core i7 13620H 16GB RAM 512GB SSD 15.6 Inch FHD Display torm Grey Gaming Laptop,https://www.ryanscomputers.com/lenovo-loq-gaming-15irh8-intel-core-i7-13620h-15.6-inch-fhd-display-torm-grey-gaming-laptop, Core i7, 13th (Intel), 
"Asus Zenbook 14 Flip OLED UP3404VA Intel Core i7 1360P 16GB RAM, 512GB SSD 14 Inch 2.8K OLED WQHD Touch Display Foggy Silver Laptop",https://www.ryanscomputers.com/asus-zenbook-14-flip-oled-up3404va-intel-core-i7-1360p-14-inch-2.8k-oled-wqhd-touch-display-foggy-silver-laptop, Core i7, 13th (Intel),"Tk 186,000 "
Microsoft Surface Laptop 5 Intel Core i7 1255U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Metal Surface Laptop,https://www.ryanscomputers.com/microsoft-surface-laptop-5-intel-core-i7-1255u-13.5-inch-pixelsense-multi-touch-display-platinum-surface-laptop, Core i7, 12th (Intel),"Tk 187,000 "
Microsoft Surface Laptop 5 Intel Core i7 1255U 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Sandstone Metal Surface Laptop,https://www.ryanscomputers.com/microsoft-surface-laptop-5-intel-core-i7-1255u-13.5-inch-pixelsense-multi-touch-display-sandstone-metal-surface-laptop, Core i7, 12th (Intel),"Tk 187,500 (Estimated)"
Asus ZenBook S 13 OLED UX5304VA Intel Core i7 1355U 16GB RAM 1TB SSD 13.3 Inch 3K OLED WQHD Display Basalt Grey Laptop,https://www.ryanscomputers.com/asus-zenbook-s-13-oled-ux5304va-intel-core-i7-1355u-13.3-inch-3k-oled-wqhd-display-basalt-grey-laptop, Core i7, 13th (Intel),"Tk 189,900 "
Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Space Gray MacBook,https://www.ryanscomputers.com/apple-15-inch-macbook-air-2023-m2-512gb-space-gray, Apple M2, Not Applicable,"Tk 190,000 "
Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Silver MacBook,https://www.ryanscomputers.com/apple-15-inch-macbook-air-2023-m2-512gb-silver, Apple M2, Not Applicable,"Tk 195,000 "
"Apple MacBook Air (2023) Apple M2 Chip 8GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Midnight MacBook #MQKX3LL/A, MQKX3ZP/A, MQKX3PA/A",https://www.ryanscomputers.com/apple-15-inch-macbook-air-2023-m2-512gb-midnight, Apple M2, Not Applicable,"Tk 198,000 "
"Lenovo Legion Slim 5 16APH8 AMD Ryzen 7 7840HS 16GB RAM, 512GB SSD 16 Inch 2.5K QHD WQXGA Display Storm Grey Gaming Laptop",https://www.ryanscomputers.com/lenovo-legion-slim-5-16aph8-amd-ryzen-7-7840hs-16gb-ram-512gb-ssd-16-inch-2.5k-qhd-wqxga-display-storm-grey-gaming-laptop, Ryzen 7, Not Applicable,"Tk 198,000 "
Microsoft Surface Laptop 4 Intel Core i7 1185G7 32GB RAM 1TB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #5GB-00021,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i7-1185g7-1tb-ssd-matte-black-metal-surface-laptop, Core i7, 11th (Intel),"Tk 199,990 "
Acer Predator Helios 16 PH16-71-70L4 Intel Core i7 13700HX 16GB RAM 1TB SSD 16 Inch 2.5K QHD+ WQXGA Display Abyssal Black Gaming Laptop,https://www.ryanscomputers.com/acer-predator-helios-16-ph16-71-70l4-intel-core-i7-13700hx-16-inch-2.5k-qhd-plus-wqxga-ips-display-abyssal-black-gaming-laptop, Core i7, 13th (Intel),"Tk 205,000 (Estimated)"
"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-8gb-ram-14.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 205,000 (Estimated)"
"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-8gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-space-gray-laptop, Apple M3, Not Applicable,"Tk 205,000 (Estimated)"
Lenovo Legion 5i 15IAH7H Intel Core i7 12700H 16GB RAM 1TB SSD 15.6 Inch FHD Display Storm Grey Gaming Laptop,https://www.ryanscomputers.com/lenovo-legion-5i-15iah7h-intel-core-i7-12700h-15.6-inch-fhd-ips-anti-glare-display-storm-grey-gaming-laptop, Core i7, 12th (Intel),"Tk 248,000 "
Lenovo Legion 5i Pro 16IAH7H Intel Core i7 12700H 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Storm Grey Gaming Laptop,https://www.ryanscomputers.com/lenovo-legion-5i-pro-16iah7h-12th-gen-intel-core-i7-12700h-16-inch-2.5k-qhd-wqxga-ips-display-storm-grey-gaming-laptop, Core i7, 12th (Intel),"Tk 255,000 "
Lenovo Legion Slim 7i 16IAH7 Intel Core i7 12700H 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop,https://www.ryanscomputers.com/lenovo-legion-slim-7i-16iah7-intel-core-i7-12700h-16-inch-2.5k-qhd-wqxga-display-onyx-grey-gaming-laptop, Core i7, 12th (Intel),"Tk 255,000 "
Lenovo Legion Slim 7i 16IAH7 Intel Core i7 12700H 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop #82TF005UIN-2Y,https://www.ryanscomputers.com/lenovo-legion-slim-7i-16iah7-12th-gen-intel-core-i7-12700h-16-inch-2.5k-qhd-wqxga-ips-display-onyx-grey-gaming-laptop, Core i7, 12th (Intel),"Tk 259,000 "
Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 512GB SSD 13.6 Inch Liquid Retina Display Midnight MacBook,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-midnight-macbook-z161000zy, Apple M2, Not Applicable,"Tk 265,000 (Estimated)"
Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 512GB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop,https://www.ryanscomputers.com/apple-macbook-pro-2023-apple-m2-pro-14.2-inch-liquid-retina-xdr-display-space-gray-laptop, Apple M2, Not Applicable,"Tk 265,000 (Estimated)"
Apple MacBook Air (2023) Apple M2 Chip 16GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Midnight MacBook,https://www.ryanscomputers.com/apple-macbook-air-2023-apple-m2-15.3-inch-liquid-retina-display-midnight-macbook, Apple M2, Not Applicable,"Tk 265,000 (Estimated)"
Apple MacBook Air (2023) Apple M2 Chip 16GB RAM 512GB SSD 15.3 Inch Liquid Retina Display Space Gray MacBook #Z18L000PR,https://www.ryanscomputers.com/apple-macbook-air-2023-apple-m2-15.3-inch-liquid-retina-display-space-gray-macbook, Apple M2, Not Applicable,"Tk 265,000 (Estimated)"
Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 1TB SSD 13.6 Inch Liquid Retina Display Midnight MacBook,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-13.6-inch-liquid-retina-display-midnight-macbook, Apple M2, Not Applicable,"Tk 265,000 (Estimated)"
"Lenovo Yoga 9i 14IRP8 Intel Core i7 1360P 16GB RAM, 1TB SSD 14 Inch 2.8K OLED WQHD Touch Display Oatmeal Laptop",https://www.ryanscomputers.com/lenovo-yoga-9i-14irp8-intel-core-i7-1360p-16gb-ram-1tb-ssd-14-inch-2.8k-oled-wqhd-touch-display-oatmeal-laptop, Core i7, 13th (Intel),"Tk 268,000 "
"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-8gb-ram-1tb-ssd-14.2-inch-liquid-retina-xdr-display-space-gray-laptop, Apple M3, Not Applicable,"Tk 270,000 "
"Apple MacBook Pro (Late 2023) Apple M3 8GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro--late-2023--apple-m3-8gb-ram-1tb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 270,000 "
Lenovo Legion Slim 7i 16IRH8 Intel Core i7 13700H 16GB RAM 1TB SSD 16 Inch 3.2K Display Storm Grey Gaming Laptop,https://www.ryanscomputers.com/lenovo-legion-slim-7i-16irh8-intel-core-i7-13700h-16-inch-3.2k-display-storm-grey-gaming-laptop, Core i7, 13th (Intel),"Tk 273,000 "
Lenovo Legion Pro 5i 16IRX8 Intel Core i7 13700HX 16GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop,https://www.ryanscomputers.com/lenovo-legion-pro-5i-16irx8-intel-core-i7-13700hx-16gb-ram-1tb-ssd-16-inch-2.5k-qhd-wqxga-display-onyx-grey-gaming-laptop, Core i7, 13th (Intel),"Tk 273,000 "
Acer Predator Helios 16 PH16-71-74MN Intel Core i7 13700HX 32GB RAM 1TB SSD 16 Inch QHD+ WQXGA Display Abyssal Black Gaming Laptop,https://www.ryanscomputers.com/acer-predator-helios-16-ph16-71-intel-core-i7-13700hx-16-inch-2.5k-qhd--wqxga-display-abyssal-black-gaming-laptop, Core i7, 13th (Intel),"Tk 274,900 "
Asus ProArt StudioBook 16 H5600QM AMD Ryzen 7 5800H 16GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Display Star Black Laptop,https://www.ryanscomputers.com/asus-proart-studiobook-16-h5600qm-amd-ryzen-7-5800h-16-inch-wquxga-oled-display-star-black-laptop, Ryzen 7, Not Applicable,"Tk 275,000 "
"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 512GB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-512gb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 285,000 (Estimated)"
Lenovo Legion Pro 5i 16IRX8 Intel Core i7 13700HX 32GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA Display Onyx Grey Gaming Laptop,https://www.ryanscomputers.com/lenovo-legion-pro-5i-16irx8-intel-core-i7-13700hx-16-inch-2.5k-qhd-wqxga-display-onyx-grey-gaming-laptop, Core i7, 13th (Intel),"Tk 288,000 "
Microsoft Surface Laptop Studio Intel Core i7 11370H 32GB RAM 1TB SSD 14.4 Inch Pixelsense Flow Multi Touch Display Platinum Surface Laptop #ABY-00001,https://www.ryanscomputers.com/microsoft-surface-laptop-studio-intel-core-i7-11370h-1tb-ssd-platinum-surface-laptop, Core i7, 11th (Intel),"Tk 289,000 "
Apple MacBook Pro (Late 2021) Apple M1 Pro (10-Core) Chip 32GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-10-core-chip-14.2-inch-liquid-retina-xdr-display-space-gray-laptop, Apple M1, Not Applicable,"Tk 299,000 "
Asus ProArt StudioBook 16 H5600QM AMD Ryzen 9 5900HX 32GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Display Star Black Laptop,https://www.ryanscomputers.com/asus-proart-studiobook-16-h5600qm-amd-ryzen-9-5900hx-16-inch-4k-wquxga-oled-display-star-black-laptop, Ryzen 9, Not Applicable,"Tk 302,000 "
Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop,https://www.ryanscomputers.com/apple-macbook-pro-2023-apple-m2-pro-16gb-ram-14.2-inch-liquid-retina-xdr-display-space-gray-laptop, Apple M2, Not Applicable,"Tk 315,000 (Estimated)"
Apple MacBook Air (2022) Apple M2 Chip 24GB RAM 2TB SSD 13.6 Inch Liquid Retina Display Midnight MacBook,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-chip-2tb-ssd-13.6-inch-liquid-retina-display-midnight-macbook, Apple M2, Not Applicable,"Tk 325,000 (Estimated)"
Asus ProArt StudioBook 16 H5600QR AMD Ryzen 9 5900HX 32GB RAM 1TB SSD 16 Inch 4K WQUXGA OLED Display Star Black Laptop,https://www.ryanscomputers.com/asus-proart-studiobook-16-h5600qr-amd-ryzen-9-5900hx-16-inch-wquxga-oled-display-star-black-laptop, Ryzen 9, Not Applicable,"Tk 333,000 "
Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 512GB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop,https://www.ryanscomputers.com/apple-macbook-pro-2023-apple-m2-pro-16.2-inch-liquid-retina-xdr-display-silver-laptop-mnwc3ll-a, Apple M2, Not Applicable,"Tk 335,000 (Estimated)"
Lenovo Legion 7i Gaming 16IAX7 Intel Core i9 12900HX 32GB RAM 1TB SSD 16 Inch 2.5K QHD WQXGA IPS Anti-Glare Display Storm Grey-Black Gaming Laptop,https://www.ryanscomputers.com/lenovo-legion-7i-gaming-16iax7-intel-core-i9-12900hx-32gb-ram-1tb-ssd-16-inch-storm-grey-black-gaming-laptop, Core i9, 12th (Intel),"Tk 338,000 "
Apple MacBook Pro (2023) Apple M2 Pro Chip 16GB RAM 512GB SSD 16.2 Inch Liquid Retina XDR Display Space Gray Laptop,https://www.ryanscomputers.com/apple-macbook-pro-2023-apple-m2-pro-16.2-inch-liquid-retina-xdr-display-space-gray-laptop, Apple M2, Not Applicable,"Tk 340,000 (Estimated)"
MSI Stealth 16 Mercedes AMG A13VF Intel Core i9 13900H 32GB RAM 1TB SSD 16 Inch 4K UHD+ Display Selenite Gray Gaming Laptop,https://www.ryanscomputers.com/msi-stealth-16-mercedes-amg-a13vf-intel-core-i9-13900h-16-inch-4k-uhd-plus-oled-display-selenite-gray-gaming-laptop, Core i9, 13th (Intel),"Tk 349,900 "
Apple MacBook Pro (Late 2021) Apple M1 Max (10-Core) Chip 32GB RAM 1TB SSD 16.2 Inch Liquid Retina XDR Display Silver Laptop,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-max-10-core-chip-16.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M1, Not Applicable,"Tk 350,000 (Estimated)"
"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Black Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-1tb-ssd-14.2-inch-liquid-retina-xdr-display-space-black-laptop, Apple M3, Not Applicable,"Tk 352,000 "
"Apple MacBook Pro (Late 2023) Apple M3 Pro 18GB RAM, 1TB SSD 14.2 Inch Liquid Retina XDR Display Silver Laptop",https://www.ryanscomputers.com/apple-macbook-pro-late-2023-apple-m3-pro-18gb-ram-1tb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop, Apple M3, Not Applicable,"Tk 352,000 (Estimated)"
MSI Creator Z16 HX Studio B13VFTO Intel Core i7 13700HX 32GB RAM 2TB SSD 16 Inch QHD+ Touch Display Lunar Gray Gaming Laptop,https://www.ryanscomputers.com/msi-creator-z16-hx-studio-b13vfto-13th-gen-intel-core-i7-13700hx-16-inch-qhd-plus-display-lunar-gray-gaming-laptop, Core i7, 13th (Intel),"Tk 365,000 "
